URL,Title,Date
https://www.theguardian.com/technology/2025/feb/01/deepseek-chatgpt-grok-gemini-claude-meta-ai-which-is-the-best-ai-assistant-we-put-them-to-the-test,"DeepSeek, ChatGPT, Grok … which is the best AI assistant? We put them to the test",2025-02-01
https://www.androidauthority.com/install-deepseek-android-3521203/,How I installed DeepSeek on my phone with surprisingly good results,2025-02-01
https://www.globaltimes.cn/page/202502/1327757.shtml,Tencent Cloud becomes the latest Chinese tech company to incorporate DeepSeek into its cloud service - Global Times,2025-02-02
https://www.benzinga.com/markets/equities/25/02/43420511/palantir-ceo-alex-karp-sounds-alarm-on-chinas-deepseek-could-this-threaten-palantirs-ai-dominance,"Palantir CEO Alex Karp Sounds Alarm on China’s Deepseek – Could This Threaten Palantir’s AI Dominance? Palantir CEO Alex Karp Sounds Alarm on China’s Deepseek – Could This Threaten Palantir’s AI Dominance? - NVIDIA (NASDAQ:NVDA), Palantir Technologies (NASDAQ:PLTR) - Benzinga",2025-02-01
https://www.marketwatch.com/story/stocks-defy-tariffs-deepseek-turmoil-in-trump2-0-topost-best-presidential-start-since-2013-d74ded8d,"Stocks defy tariffs, DeepSeek drama to post best presidential term start since 2013 - MarketWatch",2025-02-01
https://www.yahoo.com/news/deepseek-founder-liang-wenfeng-gets-093000338.html,DeepSeek founder Liang Wenfeng gets hero's welcome in Lunar New Year hometown visit,2025-02-01
https://indianexpress.com/article/technology/artificial-intelligence/tech-giants-race-to-offer-deepseek-r1-on-cloud-services-9811298/,Tech giants race to offer DeepSeek R1 on cloud services as demand for open AI rises,2025-02-02
https://san.com/cc/texas-bans-deepseek-rednote-other-chinese-apps-from-government-devices/,"Texas bans DeepSeek, RedNote, other Chinese apps from government devices",2025-02-01
https://finance.yahoo.com/news/microsoft-msft-deepseek-r1-future-141925739.html,Microsoft (MSFT): DeepSeek R1 and the Future of Scalable AI,2025-02-01
https://www.theguardian.com/technology/2025/feb/02/as-deepseek-upends-the-ai-industry-one-group-is-urging-australia-to-embrace-the-opportunity,"As DeepSeek upends the AI industry, one group is urging Australia to embrace the opportunity",2025-02-01
https://www.businessinsider.com/stock-market-crash-deepseek-ai-us-stock-outperformance-doomed-bofa-2025-2,US Stock Outperformance Doomed As DeepSeek Threatens AI Returns: BofA - Business Insider,2025-02-01
https://www.koreaherald.com/article/10409988,Korean chipmakers assess impact of DeepSeek - The Korea Herald,2025-02-02
https://economictimes.indiatimes.com/tech/technology/trump-and-nvidia-ceo-discuss-deepseek-ai-chip-exports-during-meeting-source-says/articleshow/117838431.cms?from=mdr,"Trump and Nvidia CEO discuss DeepSeek, AI chip exports during meeting, source says - The Economic Times",2025-02-01
https://www.securityweek.com/texas-governor-orders-ban-on-deepseek-rednote-for-government-devices/,"Texas Governor Orders Ban on DeepSeek, RedNote for Government Devices - SecurityWeek",2025-02-01
https://wccftech.com/nvidia-geforce-rtx-5090-dominates-inference-performance-on-deepseeks-r1-ai-models/,"NVIDIA's GeForce RTX 5090 Dominates Inference Performance On DeepSeek's R1 AI Models, Surpassing AMD's RX 7900 XTX By Huge Margins",2025-02-01
https://qz.com/nvidia-microsoft-deepseek-stocks-markets-ai-1851752800,"Nvidia does damage control, Microsoft slips, DeepSeek's big week: Tech news",2025-02-01
https://finance.yahoo.com/news/nvidia-does-damage-control-microsoft-140000447.html,"Nvidia does damage control, Microsoft slips, and DeepSeek's big week: Tech news roundup",2025-02-01
https://www.business-standard.com/technology/tech-news/us-congress-bans-deepseek-ai-security-risks-125020101088_1.html,US Congress blocks DeepSeek AI over security concerns; Italy launches probe,2025-02-01
https://www.tomshardware.com/tech-industry/artificial-intelligence/nvidia-ceo-jensen-huang-and-president-trump-reportedly-discussed-ai-policy-deepseek-and-hardware-export-controls-in-a-meeting,"Nvidia CEO Jensen Huang and President Trump met to discuss AI policy, DeepSeek, and hardware export controls",2025-02-01
https://timesofindia.indiatimes.com/technology/tech-news/who-is-liang-wenfeng-the-founder-of-deepseek-chinas-openai-competitor-that-took-the-us-by-storm/articleshow/117618767.cms,"Who is Liang Wenfeng? The founder of DeepSeek, China’s OpenAI competitor that took the US by storm",2025-02-01
https://powershifts.pro/p/the-fuss-over-deepseek?utm_campaign=post&utm_medium=web,The fuss over DeepSeek - by Joseph Lavoie - Power Shifts,2025-02-01
https://www.taipeitimes.com/News/biz/archives/2025/02/02/2003831183,US to investigate DeepSeek chip source - Taipei Times,2025-02-01
https://www.ibtimes.co.uk/deepseek-ai-predicts-xrp-price-will-reach-24-short-term-due-several-bullish-factors-1730647,DeepSeek AI Predicts XRP Price Will Reach £24 in the Short Term Due To Several Bullish Factors,2025-02-01
https://timesofindia.indiatimes.com/technology/tech-news/nvidias-500-billion-market-value-loss-to-deepseek-layoffs-at-amazon-microsoft-sebis-crack-down-on-financial-influencers-and-other-top-tech-news-of-the-week/articleshow/117850679.cms,"Nvidia’s $500 billion market value loss to DeepSeek, layoffs at Amazon & Microsoft, SEBI’s crack down on financial influencers and other top tech news of the week - The Times of India",2025-02-02
https://finance.yahoo.com/news/exxon-chevron-brave-deepseek-risk-140000971.html,"Exxon, Chevron Brave DeepSeek Risk to Chase AI Future as Oil Glow Fades",2025-02-01
https://www.taipeitimes.com/News/front/archives/2025/02/02/2003831193,"Government agencies banned from using DeepSeek, digital ministry says - Taipei Times",2025-02-01
https://www.cbsnews.com/texas/video/texas-governor-bans-chinese-ai-platform-deepseek-on-state-devices/,Texas governor bans Chinese AI platform DeepSeek on state devices - CBS Texas,2025-02-02
https://www.techradar.com/tech/icymi-the-weeks-7-biggest-tech-stories-from-deepseek-rocking-the-ai-world-to-garmins-major-outage,ICYMI: the week's 7 biggest tech stories from DeepSeek rocking the AI world to Garmin's major outage,2025-02-01
https://www.abc.net.au/news/2025-02-02/deepseek-nvidia-financial-markets-frenzy-ai-race/104866302,How DeepSeek caused a financial market frenzy that changed AI forever - ABC News,2025-02-01
https://localnewsmatters.org/2025/02/01/taking-a-deeper-look-at-deepseek-the-small-chinese-ai-startup-shaking-up-silicon-valley/,"Taking a deeper look at DeepSeek, the small Chinese AI startup shaking up Silicon Valley - Local News Matters",2025-02-02
https://www.afr.com/technology/alibaba-claims-its-ai-model-even-better-than-deepseek-20250202-p5l8x2,AI: Alibaba claims its new model is better than DeepSeek,2025-02-02
https://www.msn.com/en-us/news/technology/texas-governor-bans-chinese-ai-platform-deepseek-on-state-devices/vi-AA1yfRpK,Texas governor bans Chinese AI platform DeepSeek on state devices,2025-02-02
https://finance.yahoo.com/news/retired-nearing-retirement-deepseek-scare-185000241.html,"Retired, or nearing retirement? The DeepSeek scare should be a wake-up call.",2025-01-30
https://www.techradar.com/pro/nvidia-giving-away-free-ai-courses-worth-up-to-usd90-and-no-it-has-absolutely-nothing-to-do-with-deepseeks-ascension,"Nvidia giving away free AI courses worth up to $90 and no, it's got nothing to do with DeepSeek's ascension",2025-02-01
https://seekingalpha.com/article/4754119-apple-stock-huge-winner-from-deepseek-innovations,Apple: Huge Winner From DeepSeek Innovations (NASDAQ:AAPL),2025-02-01
https://www.foxnews.com/video/6368126605112,DeepSeek's Deep Shock to US AI Leadership,2025-02-01
https://www.globaltimes.cn/page/202502/1327739.shtml,DeepSeek's wide adoption a market-driven choice: AI observers after NASA becomes latest US agency to block the platform - Global Times,2025-02-01
https://www.tomsguide.com/ai/i-asked-chatgpt-and-deepseek-to-plan-my-super-bowl-party-heres-what-happened,I asked ChatGPT and DeepSeek to plan my Super Bowl party,2025-02-01
https://www.bloomberg.com/news/articles/2025-02-01/exxon-xom-chevron-cvx-brave-deepseek-risk-to-chase-ai-as-oil-glow-fades,"Exxon (XOM), Chevron (CVX) Brave DeepSeek Risk to Chase AI as Oil Glow Fades - Bloomberg",2025-02-01
https://techcrunch.com/podcast/deepseek-lights-a-fire-under-silicon-valley/,DeepSeek lights a fire under Silicon Valley,2025-02-01
https://nypost.com/2025/02/01/tech/how-deepseek-is-upending-ai-innovation-and-investment/,How DeepSeek is upending AI innovation and investment,2025-02-01
https://www.thenationalnews.com/future/technology/2025/02/02/deepseek-seen-as-door-to-cheaper-ai-by-middle-east-companies/,DeepSeek seen as door to cheaper AI by Middle East companies,2025-02-02
https://www.unite.ai/from-openais-o3-to-deepseeks-r1-how-simulated-thinking-is-making-llms-think-deeper/,From OpenAI’s O3 to DeepSeek’s R1: How Simulated Thinking Is Making LLMs Think Deeper - Unite.AI,2025-02-01
https://www.tronweekly.com/bitcoin-holds-steady-amid-turmoil-deepseeks/,Bitcoin Holds Steady Amid Market Turmoil: DeepSeek's AI And Fed’s Impact Explained,2025-02-01
https://www.fool.com/investing/2025/02/01/are-these-ai-heavy-vanguard-etfs-still-good-picks/,Are These AI-Heavy Vanguard ETFs Still Good Picks to Buy in the Wake of the DeepSeek Drama?,2025-02-01
https://evrimagaci.org/tpg/deepseek-ai-startup-disrupts-global-tech-markets-178023,DeepSeek AI Startup Disrupts Global Tech Markets - The Pinnacle Gazette,2025-02-02
https://economictimes.indiatimes.com/news/international/us/as-deepseek-builds-up-heat-openai-releases-a-cost-efficient-reasoning-ai-model-heres-what-it-can-do/articleshow/117841762.cms?from=mdr,"OpenAI: As DeepSeek builds up heat, OpenAI releases a cost-efficient reasoning AI model; here's what it can do - The Economic Times",2025-02-01
https://seekingalpha.com/article/4753957-amd-deepseek-perceived-efficiency-may-drive-demand-for-cheaper-ai-chips,AMD: DeepSeek's Perceived Efficiency May Drive Demand For Cheaper AI Chips (NASDAQ:AMD),2025-02-01
https://www.insidermonkey.com/blog/10-ai-stocks-on-wall-streets-radar-after-deepseek-breakthrough-1437647/,10 AI Stocks on Wall Street’s Radar After DeepSeek Breakthrough - Insider Monkey,2025-02-01
https://www.ibtimes.co.uk/oh-so-now-we-care-about-copyright-openai-drags-deepseek-alleged-model-theft-1730633,"Oh, So Now We Care About Copyright? OpenAI Drags DeepSeek for Alleged Model Theft",2025-02-01
https://evrimagaci.org/tpg/deepseek-ai-model-challenges-us-tech-dominance-177613,DeepSeek AI Model Challenges U.S. Tech Dominance - The Pinnacle Gazette,2025-02-02
https://economictimes.indiatimes.com/tech/technology/deepseek-app-holds-top-global-spot-in-downloads-led-by-india/articleshow/117835222.cms?from=mdr,"DeepSeek app: DeepSeek app holds top global spot in downloads, led by India - The Economic Times",2025-02-01
https://evrimagaci.org/tpg/us-investigates-deepseek-ai-amid-export-control-concerns-176208,U.S. Investigates DeepSeek AI Amid Export Control Concerns - The Pinnacle Gazette,2025-02-01
https://www.insidermonkey.com/blog/jim-cramer-discusses-these-10-stocks-deepseeks-limitations-1439511/,Jim Cramer Discusses These 10 Stocks & DeepSeek’s Limitations - Insider Monkey,2025-02-01
https://sundayguardianlive.com/opinion/deepseek-is-chinese-monitored-ai,DeepSeek is Chinese monitored AI - The Sunday Guardian Live,2025-02-01
https://www.businesskorea.co.kr/news/articleView.html?idxno=234566,Taiwan Restricts Use of Chinese AI DeepSeek Amid Security Concerns - Businesskorea,2025-02-02
https://table.media/en/china/news/social-media-state-actors-deliberately-drew-attention-to-deepseek/,Social media: state actors deliberately drew attention to DeepSeek • Table.Media,2025-02-02
https://www.investing.com/news/stock-market-news/5-big-analyst-ai-moves-apple-amd-cuts-deepseek-selloff-a-golden-buy-window-3843845,"5 big analyst AI moves: Apple, AMD cuts; DeepSeek selloff a 'golden' buy window By Investing.com",2025-02-01
https://www.chosun.com/english/opinion-en/2025/02/02/RJNWS6SJJBBHRKJEDQSC6DQM7U/,Editorial: China’s homegrown DeepSeek success reveals S. Korea’s AI talent crisis,2025-02-02
https://www.xda-developers.com/deepseek-panic-us-stock-market-upstage-openai/,How DeepSeek panicked the U.S. stock market and upstaged OpenAI,2025-02-02
https://www.rfa.org/english/china/2025/02/03/china-taiwan-deep-seek-ban/,DeepSeek dilemma: Taiwan’s public sector ban highlights global AI security concerns – Radio Free Asia,2025-02-03
https://www.reuters.com/technology/artificial-intelligence/deepseek-gives-europes-tech-firms-chance-catch-up-global-ai-race-2025-02-03/,DeepSeek gives Europe's tech firms a chance to catch up in global AI race,2025-02-03
https://www.wsj.com/tech/ai/nvidia-jensen-huang-ai-china-deepseek-51217c40,"Everyone’s Rattled by the Rise of DeepSeek—Except Nvidia, Which Enabled It - WSJ",2025-02-03
https://san.com/cc/deepseek-data-leak-exposes-more-than-1-million-sensitive-records/,DeepSeek data leak exposes more than 1 million sensitive records,2025-02-02
https://fortune.com/2025/02/02/deepseek-ai-chatbot-security-jailbreak-attempts-openai-cisco/,Researchers had a ‘100% attack success rate’ vs. DeepSeek,2025-02-02
https://www.bloomberg.com/news/articles/2025-02-03/how-deepseek-and-open-source-ai-models-are-disrupting-big-tech,How DeepSeek App and Open Source AI Models Are Disrupting Big Tech - Bloomberg,2025-02-03
https://www.fool.com/investing/2025/02/02/deepseek-just-changed-generative-artificial-intell/,DeepSeek Just Changed Generative Artificial Intelligence (AI) Forever. 2 Surprising Winners From Its Innovation.,2025-02-02
https://interestingengineering.com/innovation/deepseek-fail-not-block-harmful-prompt,DeepSeek 100% fail: China's AI model could not stop a single harmful prompt,2025-02-02
https://bgr.com/tech/how-to-run-deepseek-r1-on-mac-and-windows-for-free/,DeepSeek R1: How to run the AI on Mac and Windows for free,2025-02-02
https://thenextweb.com/news/european-ai-alliance-openeurollm-challenges-us-china,"European AI allies unveils LLM alternative to Big Tech, DeepSeek",2025-02-03
https://edition.cnn.com/2025/02/02/world/video/gps0202-deepseek-global-ai-arms-race,Fareed’s take: DeepSeek’s new AI model is more than a Sputnik moment,2025-02-02
https://www.tomshardware.com/tech-industry/artificial-intelligence/deepseek-might-not-be-as-disruptive-as-claimed-firm-reportedly-has-50-000-nvidia-gpus-and-spent-usd1-6-billion-on-buildouts,"DeepSeek might not be as disruptive as claimed, firm reportedly has 50,000 Nvidia GPUs and spent $1.6 billion on buildouts",2025-02-02
https://www.cnbc.com/2025/02/02/why-deleting-chinas-deepseek-ai-may-be-next-for-millions-of-americans.html,DeepSeek was downloaded by millions. Deleting it might come next,2025-02-02
https://www.banking.senate.gov/newsroom/minority/warren-hawley-call-on-trump-administration-to-quickly-address-export-control-failures-revealed-by-deepseek-breakthrough,"Warren, Hawley Call on Trump Administration to Quickly Address Export Control Failures Revealed by DeepSeek Breakthrough",2025-02-03
https://www.pcmag.com/news/texas-bans-deepseek-rednote-lemon8-on-government-devices,"Texas Bans DeepSeek, RedNote, Lemon8 on Government Devices ",2025-02-02
https://techcrunch.com/2025/02/02/deepseek-founder-liang-wenfeng-receives-a-heros-welcome-back-home/,DeepSeek founder Liang Wenfeng receives a hero’s welcome back home,2025-02-03
https://nypost.com/2025/02/02/us-news/texas-becomes-first-state-to-ban-deepseek-rednote-for-government-devices/,"Texas becomes first state to ban DeepSeek, Rednote on government devices after fury over China-backed apps",2025-02-03
https://indianexpress.com/article/explained/explained-sci-tech/deepseek-decoded-98121340/,DeepSeek decoded: 5 myths and realities about the Chinese AI startup’s rise,2025-02-03
https://www.makeuseof.com/how-run-install-deepseek-ai-laptop/,I Tried Running DeepSeek Locally on My Laptop: Here’s How It Went,2025-02-02
https://digiday.com/media/ai-briefing-deepseeks-emergence-from-nowhere-shows-open-source-is-eating-the-world/,AI Briefing: DeepSeek’s emergence from nowhere shows open-source is eating the world - Digiday,2025-02-03
https://www.timesunion.com/business/article/experts-deepseek-provides-competition-ai-20103076.php,"Experts: DeepSeek provides competition to AI landscape, not threat",2025-02-02
https://timesofindia.indiatimes.com/technology/tech-news/deepseek-vs-chatgpt-vs-google-gemini-how-chinas-ai-challenger-compares-to-us-rivals/articleshow/117786839.cms,DeepSeek vs. ChatGPT vs. Google Gemini: How China’s AI challenger compares to US rivals,2025-02-03
https://www.phonearena.com/news/apple-excited-to-power-apple-intelligence-with-deepseek_id167210,Apple reportedly excited to power Apple Intelligence with DeepSeek - PhoneArena,2025-02-02
https://thediplomat.com/2025/02/is-chinas-deepseek-using-smuggled-ai-chips-from-singapore/,Is China’s DeepSeek Using Smuggled AI Chips From Singapore? – The Diplomat,2025-02-03
https://www.marketwatch.com/story/questions-over-deepseek-and-cloud-growth-continue-with-amazon-alphabet-earnings-a8e123bc,"Amazon, Alphabet earnings come with questions about cloud growth and DeepSeek - MarketWatch",2025-02-02
https://rschwartz.substack.com/p/rolling-in-the-deepseek?utm_campaign=post&utm_medium=web,Rolling in the DeepSeek - by Rob Schwartz,2025-02-02
https://www.culpium.com/p/deepseek-is-more-wall-street-than?utm_campaign=post&utm_medium=web,Deepseek is More Wall Street Than Silicon Valley,2025-02-03
https://privatebank.jpmorgan.com/apac/en/insights/markets-and-investing/tmt/is-the-deepseek-drama-a-gamechanger-for-the-ai-trade,Is the DeepSeek drama a gamechanger for the AI trade?,2025-02-03
https://www.reuters.com/technology/artificial-intelligence/difficult-yet-predict-deepseeks-potential-impact-power-demand-japans-meti-says-2025-02-03/,"Difficult yet to predict DeepSeek's potential impact on power demand, Japan's METI says",2025-02-03
https://kenkousen.substack.com/p/tales-from-the-jar-side-the-deepseek?utm_campaign=post&utm_medium=web,"Tales from the jar side: The DeepSeek API, Janus vision model and image generation, My second missed day, and the usual toots and skeets",2025-02-02
https://indianexpress.com/article/technology/techook/liang-wenfeng-the-force-behind-the-chinese-ai-startup-deepseek-9803220/,Liang Wenfeng: the force behind Chinese AI startup DeepSeek,2025-02-02
https://www.wsj.com/finance/stocks/what-deepseek-russian-sanctions-and-guitar-amplifiers-teach-us-about-global-competition-c6ab8103,"What DeepSeek, Russian Sanctions and Guitar Amplifiers Teach Us About Global Competition - WSJ",2025-02-02
https://oilprice.com/Alternative-Energy/Nuclear-Power/Energy-and-Nuclear-Stocks-Recover-After-DeepSeek-Selloff.html,Energy and Nuclear Stocks Recover After DeepSeek Selloff,2025-02-03
https://ionanalytics.com/insights/infralogic/analysis-deepseeks-merits-for-data-centre-investors/,Analysis: DeepSeek's merits for data centre investors - ION Analytics,2025-02-03
https://www.thecipherbrief.com/chinas-deepseek-breakthrough-and-what-it-means-for-national-security,China’s DeepSeek Breakthrough – and What it Means for National Security,2025-02-02
https://fortune.com/2025/02/02/black-swan-author-nassim-selloff-stock-market-crash-outlook-deepseek-shock-fragile-economy/,Black Swan author warns future selloffs could be 2-3 times worse than DeepSeek shock,2025-02-02
https://finance.yahoo.com/news/tsmc-shares-slump-return-holiday-011642095.html,TSMC Shares Slump on Return From Holiday After DeepSeek Jolt,2025-02-03
https://www.genengnews.com/topics/artificial-intelligence/stockwatch-whirlwind-week-for-nvidia-as-investors-weigh-deepseeks-impact/,StockWatch: Whirlwind Week for Nvidia as Investors Weigh DeepSeek's Impact,2025-02-02
https://www.laptopmag.com/ai/deepseek-privacy-ai-chatgpt-tiktok-,The DeepSeek mania proves it's finally — finally! — time to talk about AI privacy,2025-02-02
https://www.tweaktown.com/news/102951/deepseek-ai-found-to-be-stunningly-vulnerable-jailbreaking/index.html,DeepSeek AI found to be stunningly vulnerable to jailbreaking,2025-02-03
https://finance.yahoo.com/news/alibaba-named-most-admired-chinese-093000525.html,Alibaba named most admired Chinese internet firm by Fortune amid race with DeepSeek,2025-02-02
https://finance.yahoo.com/news/analyst-downgrades-advanced-micro-devices-193106338.html,"Analyst Downgrades Advanced Micro Devices (AMD) Amid Nvidia, DeepSeek Threats",2025-02-02
https://www.huaweicentral.com/huawei-cloud-will-bring-deepseek-r1-services-to-end-users-report/,Huawei Cloud will bring DeepSeek R1 services to end users: Report - Huawei Central,2025-02-03
https://www.businessinsider.com/ai-startup-founder-3-reasons-to-switch-to-deepseek-2025-1,AI Startup Founder Shares 3 Reasons He Plans to Switch to DeepSeek - Business Insider,2025-02-02
https://fortune.com/asia/2025/02/03/asia-markets-tariff-update-hong-kong-japan-taiwan-south-korea/,"Asia’s postholiday markets plunge on DeepSeek, Trump tariff fallout",2025-02-03
https://www.scmp.com/news/china/diplomacy/article/3297092/trumps-tariffs-us-tech-giants-embrace-chinas-deepseek-5-weekend-reads-you-missed,"Trump’s tariffs, US tech giants embrace China’s DeepSeek: 5 weekend reads you missed",2025-02-03
https://marketmacrohub.substack.com/p/hedge-fund-allocation-deepseeks-dominance?utm_campaign=post&utm_medium=web,"Hedge Fund Allocation, DeepSeek's Dominance & QE/QT",2025-02-02
https://punchbowl.news/article/tech/deepseek-ai-policy-race/,DeepSeek sets off the next AI policy race,2025-02-03
https://www.tipranks.com/news/deepseek-becomes-the-most-downloaded-app-in-140-markets,DeepSeek Becomes the Most Downloaded App in 140 Markets - TipRanks.com,2025-02-03
https://www.theteenmagazine.com/deepseek-here-to-help-or-harm,DeepSeek: Here to Help Or Harm?,2025-02-02
https://www.benzinga.com/tech/25/02/43423412/nvidia-on-deepseek-success-alibaba-unveils-advanced-ai-model-and-more-this-week-in-artificial-intelligence,"Nvidia On DeepSeek Success, Alibaba Unveils Advanced AI Model And More: This Week In Artificial Intelligence - Alibaba Gr Hldgs (NYSE:BABA), General Motors (NYSE:GM) - Benzinga",2025-02-02
https://www.foxnews.com/video/6368174292112,Dangers of Deepseek data on US security,2025-02-03
https://www.tweaktown.com/news/102950/deepseek-misled-the-ai-market-training-costs-range-in-billions-not-millions/index.html,"DeepSeek misled the AI market, training costs range in the billions not millions",2025-02-03
https://securityaffairs.com/173764/laws-and-regulations/texas-bans-deepseek-and-rednote-govt-devices.html,Texas is the first state to ban DeepSeek on government devices,2025-02-03
https://www.sfgate.com/realestate/article/mortgage-rates-dip-slightly-to-6-95-after-20066009.php,Mortgage Rates Dip Slightly to 6.95% After DeepSeek Drove Sell-Off in Tech Stocks,2025-02-02
https://www.thehindubusinessline.com/info-tech/what-has-deepseek-done-that-wasnt-possible-for-openai-or-meta-prof-ravindran-of-iit-m-explains/article69164540.ece,What has DeepSeek done that wasn’t possible for OpenAI or Meta? Prof Ravindran of IIT-M explains - The Hindu BusinessLine,2025-02-03
https://www.trendforce.com/news/2025/02/03/news-deepseek-disrupts-ai-landscape-potential-impacts-and-comments-from-tech-giants/,[News] DeepSeek Disrupts AI Landscape: Potential Impacts and Comments from Tech Giants,2025-02-03
https://www.caixinglobal.com/2025-02-03/tech-giants-dash-to-include-deepseeks-ai-into-their-offerings-102284926.html,Tech Giants Dash to Include DeepSeek’s AI Into Their Offerings - Caixin Global,2025-02-03
https://mivalle.net.ar/uncategorized-en/shocking-challenges-ahead-how-deepseek-technology-could-make-or-break-tesla/76235/,Shocking Challenges Ahead: How DeepSeek Technology Could Make or Break Tesla - Mi Valle,2025-02-03
https://www.theregister.com/2025/02/03/asia_tech_news_in_brief/,Singapore denies it's the source of DeepSeek’s GPUs • The Register,2025-02-03
https://www.scmp.com/news/us/diplomacy/article/3296853/deepseek-tiktok-ban-and-trumps-inauguration-7-us-china-relations-reads,"DeepSeek, a TikTok ban and Trump’s inauguration: 7 US-China relations reads",2025-02-02
https://www.hawaiitribune-herald.com/2025/02/06/opinion/deepseek-bottled-ai-and-mankinds-free-spirit/,"DeepSeek, bottled AI, and mankind’s free spirit - Hawaii Tribune-Herald",2025-02-02
https://www.thehindu.com/business/Industry/with-deepseek-are-indias-foundational-ai-model-dreams-closer-to-reality/article69164037.ece,"With DeepSeek, are India’s foundational AI model dreams closer to reality? - The Hindu",2025-02-03
https://www.resilience.org/stories/2025-02-02/after-deepseek-ai-developers-are-wrong-that-the-jevons-paradox-will-bail-them-out/,"After DeepSeek, AI developers are wrong that The Jevons Paradox will bail them out - resilience",2025-02-02
https://www.benzinga.com/tech/25/02/43423200/consumer-tech-news-jan-27-jan-31-chinas-deepseek-launch-gets-mixed-reaction-from-experts-tech-biggies-reported-earnings-more,"Consumer Tech News (Jan 27-Jan 31): China's DeepSeek Launch Gets Mixed Reaction From Experts, Tech Biggies Reported Earnings & More - Alphabet (NASDAQ:GOOG), Apple (NASDAQ:AAPL) - Benzinga",2025-02-02
https://www.abc.net.au/news/2025-02-03/deepseek-accelerates-ai-robot-jobs-takeover/104886722,DeepSeek's emergence signals the beginning of the human-replacing phase of AI - ABC News,2025-02-02
https://www.jomfruland.net/ai-controversy-unleashed-is-deepseek-really-stealing-openais-thunder/,AI Controversy Unleashed: Is DeepSeek Really Stealing OpenAI’s Thunder?,2025-02-03
https://www.msn.com/en-us/news/technology/was-deepseek-really-china-s-sputnik-moment/vi-AA1yjwKm?ocid=Peregrine,Was DeepSeek Really China’s Sputnik Moment?,2025-02-03
https://www.helpnetsecurity.com/2025/02/02/week-in-review-apple-0-day-used-to-target-iphones-deepseeks-popularity-exploited-by-scammers/,"Week in review: Apple 0-day used to target iPhones, DeepSeek’s popularity exploited by scammers - Help Net Security",2025-02-02
https://economictimes.indiatimes.com/news/international/global-trends/american-idiots-are-needlessly-hyping-deepseek-tech-billionaire-palmer-luckey-calls-it-chinese-propaganda/articleshow/117873532.cms?from=mdr,"OpenAI vs DeepSeek: American idiots are needlessly hyping DeepSeek: Tech billionaire Palmer Luckey, calls it Chinese propaganda - The Economic Times",2025-02-03
https://www.msn.com/en-us/money/other/it-s-not-just-deepseek-a-guide-to-the-chinese-ai-companies-you-need-to-know/ar-AA1y4cGG?ocid=Peregrine,It’s Not Just DeepSeek. A Guide to the Chinese AI Companies You Need to Know.,2025-02-03
https://www.scmp.com/tech/big-tech/article/3297108/tsmc-shares-focus-return-holiday-after-deepseek-jolt,TSMC shares in focus on return from holiday after DeepSeek jolt,2025-02-03
https://www.tipranks.com/news/openai-launches-deep-research-to-counter-chinas-deepseek,OpenAI Launches Deep Research to Counter China’s DeepSeek - TipRanks.com,2025-02-03
https://seekingalpha.com/article/4754198-nvidia-stock-three-reasons-why-i-bought-deepseek-dip,NVIDIA: 3 Reasons Why I Bought The 'DeepSeek Dip' (NASDAQ:NVDA),2025-02-02
https://www.msn.com/en-us/news/technology/microsoft-adds-deepseek-s-r1-ai-model-to-azure-cloud-platform/ar-AA1yiPlN,Microsoft Adds DeepSeek’s R1 AI Model to Azure Cloud Platform,2025-02-03
https://www.koreabiomed.com/news/articleView.html?idxno=26477,"‘DeepSeek shock’ is a wakeup call for Korea, where top-notch science students flock to medical schools < Policy < Article - KBR",2025-02-03
https://www.benzinga.com/25/02/43423468/apples-big-week-starlink-partnership-deepseek-praise-tariff-concerns-earnings-beat-and-urgent-security-fixes,"Apple's Big Week: Starlink Partnership, Deepseek Praise, Tariff Concerns, Earnings Beat And Urgent Security Fixes - Apple (NASDAQ:AAPL) - Benzinga",2025-02-02
https://investorplace.com/2025/02/5-stocks-surging-on-deepseeks-shocking-week/,5 AI Stocks Surging on DeepSeek's Shocking Week ,2025-02-02
https://evrimagaci.org/tpg/deepseek-ai-claims-stir-controversy-and-investigation-180833,DeepSeek AI Claims Stir Controversy And Investigation - The Pinnacle Gazette,2025-02-03
https://www.chinadaily.com.cn/a/202502/03/WS679ffbb8a310a2ab06ea9f33.html,Experts: DeepSeek sets benchmark for Chinese firms - Chinadaily.com.cn,2025-02-02
https://www.ndtv.com/world-news/openai-announces-new-deep-research-tool-for-chatgpt-amid-deepseek-buzz-7620961,OpenAI Announces New 'Deep Research' Tool For ChatGPT Amid DeepSeek Buzz,2025-02-03
https://dig.watch/updates/taiwan-restricts-deepseek-ai-over-security-risks,Taiwan restricts DeepSeek AI over security risks,2025-02-02
https://stratnewsglobal.com/asia/deepseek-rising-star-or-censored-tool/,DeepSeek: Rising Star Or Censored Tool?,2025-02-03
https://www.realclearenergy.org/2025/02/03/the_problem_with_deepseeks_energy_breakthrough_1088345.html,realclearenergy.org,2025-02-03
https://www.csis.org/analysis/deepseeks-latest-breakthrough-redefining-ai-race,DeepSeek’s Latest Breakthrough Is Redefining AI Race,2025-02-03
https://www.reuters.com/technology/taiwan-bans-government-departments-using-deepseek-ai-2025-02-03/,Taiwan bans government departments from using DeepSeek AI,2025-02-03
